,TEAM_Home,TEAM_Away,DATE_Home,keras_pred,keras_proba,W/L_Home,clusters,Accuracy,n_matches
918,NYK,MIA,01/09/2014,L,0.4808487,W,65,0.5254237288135594,118
13403,DAL,IND,11/24/2014,L,0.48282608,L,65,0.5254237288135594,118
2321,SAS,NJN,01/23/2009,L,0.48065627,W,65,0.5254237288135594,118
13591,PHX,DEN,11/26/2014,L,0.4821409,W,65,0.5254237288135594,118
9947,DEN,LAL,04/09/2009,L,0.48191854,L,65,0.5254237288135594,118
5136,LAC,DEN,02/22/2012,L,0.48219207,W,65,0.5254237288135594,118
6063,DET,MEM,03/03/2012,L,0.48019266,L,65,0.5254237288135594,118
14953,PHX,MEM,12/12/2012,L,0.48077908,W,65,0.5254237288135594,118
9026,SAS,OKC,03/31/2009,L,0.48268893,L,65,0.5254237288135594,118
12544,ATL,NJN,11/15/2008,L,0.47917005,L,65,0.5254237288135594,118
823,HOU,LAL,01/08/2014,L,0.48269698,W,65,0.5254237288135594,118
8375,NYK,LAC,03/25/2009,L,0.4828245,L,65,0.5254237288135594,118
3628,DET,NOH,02/04/2012,L,0.48299393,W,65,0.5254237288135594,118
7824,CHA,TOR,03/20/2009,L,0.48046568,W,65,0.5254237288135594,118
3623,SAC,GSW,02/04/2012,L,0.4821208,W,65,0.5254237288135594,118
4102,ORL,CHI,02/08/2015,L,0.48062596,L,65,0.5254237288135594,118
2288,CHA,LAC,01/22/2014,L,0.48112178,W,65,0.5254237288135594,118
3834,PHI,LAL,02/06/2012,L,0.48009536,W,65,0.5254237288135594,118
10536,UTA,LAL,04/14/2009,L,0.48302543,L,65,0.5254237288135594,118
13475,DAL,DEN,11/25/2013,L,0.4798974,L,65,0.5254237288135594,118
8166,ORL,NYK,03/23/2009,L,0.48208952,W,65,0.5254237288135594,118
810,DET,TOR,01/08/2014,L,0.47961506,L,65,0.5254237288135594,118
6708,UTA,PHI,03/09/2012,L,0.4828946,L,65,0.5254237288135594,118
6185,UTA,MIL,03/04/2013,L,0.48219132,L,65,0.5254237288135594,118
12947,LAL,HOU,11/19/2014,L,0.4812879,W,65,0.5254237288135594,118
13024,BKN,CHA,11/20/2013,L,0.47935337,L,65,0.5254237288135594,118
6923,NYK,PHI,03/11/2012,L,0.4811913,L,65,0.5254237288135594,118
2418,NYK,PHI,01/24/2009,L,0.48040876,L,65,0.5254237288135594,118
10750,HOU,NOP,04/16/2014,L,0.48066816,L,65,0.5254237288135594,118
9640,PHI,NYK,04/05/2015,L,0.48036394,L,65,0.5254237288135594,118
14223,CHI,CLE,12/04/2009,L,0.48068824,L,65,0.5254237288135594,118
14652,ORL,POR,12/09/2008,L,0.48148534,W,65,0.5254237288135594,118
14788,MIL,CHI,12/10/2013,L,0.48217374,W,65,0.5254237288135594,118
15911,OKC,ATL,12/23/2008,L,0.48102665,L,65,0.5254237288135594,118
5052,MEM,LAC,02/21/2014,L,0.48119277,W,65,0.5254237288135594,118
110,MIL,OKC,01/02/2010,L,0.48285455,W,65,0.5254237288135594,118
3340,MIA,IND,02/01/2013,L,0.47944355,L,65,0.5254237288135594,118
12066,NYK,DAL,11/09/2012,L,0.47998556,W,65,0.5254237288135594,118
8323,PHI,SAC,03/24/2013,L,0.48014945,W,65,0.5254237288135594,118
11687,POR,DAL,11/05/2012,L,0.48274627,L,65,0.5254237288135594,118
13288,OKC,BOS,11/23/2012,L,0.47948006,L,65,0.5254237288135594,118
7709,WAS,SAC,03/18/2014,L,0.48260128,L,65,0.5254237288135594,118
16449,ATL,CLE,12/29/2009,L,0.4793029,L,65,0.5254237288135594,118
14994,LAC,HOU,12/13/2008,L,0.4809454,W,65,0.5254237288135594,118
10338,CHI,MIA,04/12/2012,L,0.4800403,W,65,0.5254237288135594,118
11178,DAL,LAL,10/30/2012,L,0.48232153,W,65,0.5254237288135594,118
8178,MIA,DET,03/23/2011,L,0.4794451,W,65,0.5254237288135594,118
715,CLE,HOU,01/07/2015,L,0.48177233,L,65,0.5254237288135594,118
1656,LAL,UTA,01/16/2015,L,0.48283428,L,65,0.5254237288135594,118
15943,NOH,GSW,12/23/2009,L,0.47945425,W,65,0.5254237288135594,118
2663,ATL,MIL,01/26/2011,L,0.48123112,L,65,0.5254237288135594,118
3605,CHA,MIA,02/04/2011,L,0.48071936,L,65,0.5254237288135594,118
12006,TOR,CHA,11/09/2008,L,0.48067668,W,65,0.5254237288135594,118
15837,PHI,WAS,12/22/2009,L,0.48047,L,65,0.5254237288135594,118
2869,MEM,PHI,01/28/2011,L,0.4826653,W,65,0.5254237288135594,118
1669,BKN,WAS,01/16/2015,L,0.47917384,W,65,0.5254237288135594,118
2951,ORL,CLE,01/29/2009,L,0.48067147,W,65,0.5254237288135594,118
5283,PHI,MIA,02/23/2013,L,0.48088762,L,65,0.5254237288135594,118
6551,IND,NYK,03/07/2015,L,0.47915858,W,65,0.5254237288135594,118
9194,HOU,BKN,04/01/2014,L,0.48087978,L,65,0.5254237288135594,118
12104,IND,OKC,11/10/2008,L,0.48136672,W,65,0.5254237288135594,118
6548,MIN,POR,03/07/2015,L,0.48018497,W,65,0.5254237288135594,118
5718,SAC,LAC,02/28/2011,L,0.48305774,W,65,0.5254237288135594,118
6751,CHI,MIA,03/09/2014,L,0.48135173,W,65,0.5254237288135594,118
3322,DAL,PHX,02/01/2013,L,0.4797147,W,65,0.5254237288135594,118
1123,ATL,UTA,01/11/2013,L,0.48230207,W,65,0.5254237288135594,118
5528,CHI,MIL,02/26/2011,L,0.48097187,W,65,0.5254237288135594,118
5435,WAS,MIA,02/25/2011,L,0.48178077,L,65,0.5254237288135594,118
1908,TOR,CLE,01/19/2010,L,0.4808035,L,65,0.5254237288135594,118
8356,MIA,MIL,03/24/2015,L,0.48038885,L,65,0.5254237288135594,118
14666,LAL,UTA,12/09/2009,L,0.48179936,W,65,0.5254237288135594,118
6745,IND,DAL,03/09/2014,L,0.48109436,L,65,0.5254237288135594,118
3330,NOH,DEN,02/01/2013,L,0.48228362,L,65,0.5254237288135594,118
10466,TOR,BOS,04/13/2012,L,0.48199043,W,65,0.5254237288135594,118
6491,DAL,MIN,03/07/2011,L,0.48171932,W,65,0.5254237288135594,118
15273,CHA,CHI,12/16/2008,L,0.48021114,W,65,0.5254237288135594,118
5885,ATL,PHX,03/01/2013,L,0.48099992,L,65,0.5254237288135594,118
8670,LAL,TOR,03/27/2015,L,0.47983024,L,65,0.5254237288135594,118
15272,OKC,LAC,12/16/2008,L,0.481268,L,65,0.5254237288135594,118
2108,LAC,DEN,01/21/2010,L,0.48114663,L,65,0.5254237288135594,118
141,ATL,MIA,01/02/2012,L,0.48101732,W,65,0.5254237288135594,118
8278,ORL,ATL,03/24/2010,L,0.46478173,L,72,0.5294117647058824,119
8716,MIA,TOR,03/28/2010,L,0.46435684,W,72,0.5294117647058824,119
6067,MIN,POR,03/03/2012,L,0.46497932,W,72,0.5294117647058824,119
14686,LAC,TOR,12/09/2012,L,0.46328858,W,72,0.5294117647058824,119
7189,BOS,ORL,03/13/2015,L,0.4614891,W,72,0.5294117647058824,119
14476,GSW,OKC,12/07/2009,L,0.4618742,L,72,0.5294117647058824,119
1452,POR,LAC,01/14/2015,L,0.4625375,L,72,0.5294117647058824,119
3742,ATL,IND,02/05/2013,L,0.46152955,L,72,0.5294117647058824,119
6281,OKC,DAL,03/05/2012,L,0.4640513,W,72,0.5294117647058824,119
15092,NOH,DAL,12/14/2009,L,0.46370518,L,72,0.5294117647058824,119
14313,POR,HOU,12/05/2009,L,0.46104053,W,72,0.5294117647058824,119
12069,MIA,ATL,11/09/2012,L,0.46187028,W,72,0.5294117647058824,119
8075,UTA,BOS,03/22/2010,L,0.46144772,W,72,0.5294117647058824,119
15371,POR,PHX,12/17/2009,L,0.46497613,W,72,0.5294117647058824,119
15053,CLE,ORL,12/13/2013,L,0.46352297,W,72,0.5294117647058824,119
2538,CHI,SAS,01/25/2010,L,0.46279368,W,72,0.5294117647058824,119
6671,MIL,BOS,03/09/2010,L,0.4642719,W,72,0.5294117647058824,119
3815,POR,LAL,02/06/2010,L,0.4624153,L,72,0.5294117647058824,119
11823,CLE,IND,11/07/2008,L,0.46406862,W,72,0.5294117647058824,119
14184,SAC,OKC,12/03/2013,L,0.462833,L,72,0.5294117647058824,119
1370,UTA,OKC,01/14/2009,L,0.46333987,L,72,0.5294117647058824,119
16406,PHI,PHX,12/28/2013,L,0.46267107,L,72,0.5294117647058824,119
9171,ORL,DEN,04/01/2012,L,0.46276054,L,72,0.5294117647058824,119
8739,SAC,SAS,03/28/2012,L,0.46503145,L,72,0.5294117647058824,119
10785,PHI,IND,04/17/2012,L,0.46404546,L,72,0.5294117647058824,119
9483,PHX,UTA,04/04/2012,L,0.4617627,W,72,0.5294117647058824,119
13082,NJN,NYK,11/21/2009,L,0.4625959,L,72,0.5294117647058824,119
10124,ORL,WAS,04/10/2012,L,0.4620559,L,72,0.5294117647058824,119
2529,NOH,POR,01/25/2010,L,0.462735,W,72,0.5294117647058824,119
16421,HOU,SAS,12/28/2014,L,0.46299282,L,72,0.5294117647058824,119
10228,BOS,ATL,04/11/2012,L,0.46163353,W,72,0.5294117647058824,119
8820,NJN,SAS,03/29/2010,L,0.4649404,W,72,0.5294117647058824,119
10974,DAL,WAS,10/27/2009,L,0.4647321,L,72,0.5294117647058824,119
15436,HOU,DEN,12/17/2014,L,0.46339896,W,72,0.5294117647058824,119
7990,CLE,ATL,03/21/2012,L,0.4610078,L,72,0.5294117647058824,119
1660,MIN,PHX,01/16/2015,L,0.46291596,L,72,0.5294117647058824,119
11154,SAC,NOH,10/30/2009,L,0.46409023,L,72,0.5294117647058824,119
11547,PHX,OKC,11/03/2013,L,0.463772,L,72,0.5294117647058824,119
951,CHI,OKC,01/10/2009,L,0.46468765,L,72,0.5294117647058824,119
14183,DAL,CHA,12/03/2013,L,0.46323618,W,72,0.5294117647058824,119
1056,LAC,PHX,01/11/2009,L,0.46359622,L,72,0.5294117647058824,119
16712,TOR,CHI,12/31/2013,L,0.4625417,W,72,0.5294117647058824,119
1683,POR,CHA,01/17/2009,L,0.4626956,L,72,0.5294117647058824,119
392,PHI,POR,01/04/2014,L,0.46313608,W,72,0.5294117647058824,119
271,WAS,TOR,01/03/2014,L,0.46388584,L,72,0.5294117647058824,119
3447,POR,UTA,02/02/2013,L,0.463891,W,72,0.5294117647058824,119
10875,MIA,WAS,04/21/2012,L,0.46411026,L,72,0.5294117647058824,119
97,NOH,HOU,01/02/2010,L,0.4638003,W,72,0.5294117647058824,119
4812,CHI,MIN,02/19/2010,L,0.46436766,W,72,0.5294117647058824,119
13664,PHI,ORL,11/27/2013,L,0.46272248,L,72,0.5294117647058824,119
10953,HOU,NOH,04/26/2012,L,0.46307874,W,72,0.5294117647058824,119
1384,PHX,POR,01/14/2011,L,0.46486497,W,72,0.5294117647058824,119
5793,PHI,OKC,02/29/2012,L,0.46374243,L,72,0.5294117647058824,119
4178,BOS,DAL,02/09/2014,L,0.46194214,L,72,0.5294117647058824,119
10266,NYK,TOR,04/11/2014,L,0.46249428,W,72,0.5294117647058824,119
9188,BOS,MIN,04/01/2013,L,0.46240693,L,72,0.5294117647058824,119
15677,DAL,MIA,12/20/2010,L,0.4646658,W,72,0.5294117647058824,119
1292,PHX,NJN,01/13/2012,L,0.4615244,L,72,0.5294117647058824,119
1402,POR,HOU,01/14/2012,L,0.46324375,L,72,0.5294117647058824,119
12599,BOS,POR,11/15/2013,L,0.46485475,L,72,0.5294117647058824,119
3468,BKN,LAC,02/02/2015,L,0.46393922,W,72,0.5294117647058824,119
5003,ORL,NOP,02/20/2015,L,0.46485668,W,72,0.5294117647058824,119
5394,DET,NOH,02/25/2009,L,0.4612663,L,72,0.5294117647058824,119
2644,NOH,PHI,01/26/2009,L,0.46411258,W,72,0.5294117647058824,119
16214,OKC,WAS,12/27/2008,L,0.46254426,L,72,0.5294117647058824,119
10343,PHI,WAS,04/12/2013,L,0.46133414,W,72,0.5294117647058824,119
6463,NYK,CHA,03/07/2009,L,0.46251526,L,72,0.5294117647058824,119
14324,TOR,NYK,12/05/2010,L,0.46374732,L,72,0.5294117647058824,119
14157,NJN,CHA,12/03/2010,L,0.4638465,L,72,0.5294117647058824,119
2516,PHX,ATL,01/25/2009,L,0.46426997,W,72,0.5294117647058824,119
11460,NYK,CHA,11/02/2014,L,0.46170968,W,72,0.5294117647058824,119
2163,NYK,BKN,01/21/2013,L,0.4629061,L,72,0.5294117647058824,119
13878,LAL,MEM,11/30/2010,L,0.4620392,L,72,0.5294117647058824,119
3344,NYK,MIA,02/01/2014,L,0.4615332,L,72,0.5294117647058824,119
13532,PHI,MIA,11/26/2010,L,0.46323386,L,72,0.5294117647058824,119
134,GSW,PHX,01/02/2012,L,0.46401864,L,72,0.5294117647058824,119
10210,MIL,TOR,04/11/2011,L,0.4633172,W,72,0.5294117647058824,119
6147,NJN,TOR,03/04/2011,L,0.461538,W,72,0.5294117647058824,119
6211,MIA,LAL,03/04/2015,L,0.46390936,W,72,0.5294117647058824,119
1747,PHX,MIL,01/17/2013,L,0.46410146,L,72,0.5294117647058824,119
4361,TOR,POR,02/11/2011,L,0.46284425,L,72,0.5294117647058824,119
15001,DAL,OKC,12/13/2008,L,0.46489966,W,72,0.5294117647058824,119
8733,ORL,NYK,03/28/2011,L,0.4623897,L,72,0.5294117647058824,119
8913,PHX,OKC,03/30/2011,L,0.46488002,L,72,0.5294117647058824,119
4324,DET,ATL,02/11/2009,L,0.4648761,L,72,0.5294117647058824,119
1522,PHI,NOH,01/15/2013,L,0.4637306,L,72,0.5294117647058824,119
10434,DAL,NOH,04/13/2011,L,0.4616445,W,72,0.5294117647058824,119
2450,NYK,WAS,01/24/2011,L,0.46136695,W,72,0.5294117647058824,119
9259,DAL,GSW,04/02/2011,L,0.46115038,L,72,0.5294117647058824,119
14720,PHI,CLE,12/10/2008,L,0.46380636,L,72,0.5294117647058824,119
2257,OKC,NYK,01/22/2011,L,0.46163577,W,72,0.5294117647058824,119
2026,LAC,POR,01/20/2011,L,0.46149668,L,72,0.5294117647058824,119
1916,DAL,LAL,01/19/2011,L,0.46358392,W,72,0.5294117647058824,119
11099,LAL,LAC,10/29/2013,L,0.46110746,W,72,0.5294117647058824,119
12167,OKC,WAS,11/10/2013,L,0.46292454,W,72,0.5294117647058824,119
1310,MIL,TOR,01/13/2013,L,0.4631622,W,72,0.5294117647058824,119
4980,OKC,MIA,02/20/2014,L,0.4632084,L,72,0.5294117647058824,119
2949,SAS,PHX,01/29/2009,L,0.46418273,W,72,0.5294117647058824,119
2556,MIN,DAL,01/25/2012,L,0.46437988,W,72,0.5294117647058824,119
14571,MIL,BOS,12/08/2009,L,0.46102387,L,72,0.5294117647058824,119
2560,NYK,CLE,01/25/2012,L,0.46145892,L,72,0.5294117647058824,119
10194,TOR,CHI,04/11/2010,L,0.46226078,L,72,0.5294117647058824,119
4681,BOS,CHI,02/16/2012,L,0.4631179,L,72,0.5294117647058824,119
4459,TOR,LAL,02/12/2012,L,0.46145895,L,72,0.5294117647058824,119
1763,CHA,ORL,01/17/2014,L,0.46191618,W,72,0.5294117647058824,119
14568,DEN,CHA,12/08/2009,L,0.46502882,L,72,0.5294117647058824,119
9120,GSW,SAC,04/01/2009,L,0.46261716,W,72,0.5294117647058824,119
12130,CHA,TOR,11/10/2010,L,0.46446753,W,72,0.5294117647058824,119
2416,ORL,MIA,01/24/2009,L,0.46406832,L,72,0.5294117647058824,119
2478,ORL,LAL,01/24/2014,L,0.4645472,W,72,0.5294117647058824,119
15224,CLE,NYK,12/15/2012,L,0.46300855,L,72,0.5294117647058824,119
9238,DET,PHX,04/02/2010,L,0.46422797,L,72,0.5294117647058824,119
12298,CHA,WAS,11/12/2010,L,0.46133932,W,72,0.5294117647058824,119
10322,NYK,WAS,04/12/2010,L,0.4617326,W,72,0.5294117647058824,119
11913,ORL,MIN,11/07/2014,L,0.46280354,W,72,0.5294117647058824,119
16497,IND,ATL,12/29/2012,L,0.4633968,L,72,0.5294117647058824,119
16702,CHI,CHA,12/31/2012,L,0.46337798,L,72,0.5294117647058824,119
13369,BOS,NJN,11/24/2010,L,0.46271706,W,72,0.5294117647058824,119
12736,SAS,CHI,11/17/2010,L,0.46237934,W,72,0.5294117647058824,119
10201,POR,LAL,04/11/2010,L,0.49540436,W,10,0.5523809523809524,105
7746,SAC,MIL,03/19/2010,L,0.49582997,L,10,0.5523809523809524,105
9569,GSW,POR,04/05/2011,L,0.49429384,W,10,0.5523809523809524,105
10916,SAC,OKC,04/24/2012,L,0.4945743,L,10,0.5523809523809524,105
10174,ATL,CHA,04/10/2015,L,0.49504122,W,10,0.5523809523809524,105
6736,MIN,TOR,03/09/2014,L,0.49377048,L,10,0.5523809523809524,105
9135,POR,DEN,04/01/2010,L,0.49320787,L,10,0.5523809523809524,105
12106,MEM,PHX,11/10/2008,L,0.49603748,L,10,0.5523809523809524,105
10284,PHI,CHI,04/11/2015,L,0.4944924,L,10,0.5523809523809524,105
6506,OKC,PHX,03/07/2012,L,0.4955684,W,10,0.5523809523809524,105
14816,CHA,DAL,12/11/2008,L,0.49542966,L,10,0.5523809523809524,105
15057,MEM,NOP,12/13/2013,L,0.49562874,L,10,0.5523809523809524,105
7645,NJN,MIL,03/18/2011,L,0.49406624,L,10,0.5523809523809524,105
14841,MIA,DAL,12/11/2009,L,0.49390143,L,10,0.5523809523809524,105
9649,NYK,BOS,04/06/2010,L,0.49618095,W,10,0.5523809523809524,105
2881,MIA,DET,01/28/2011,L,0.49350458,W,10,0.5523809523809524,105
5460,ATL,CHI,02/25/2014,L,0.49339157,L,10,0.5523809523809524,105
6175,NYK,BOS,03/04/2012,L,0.49378496,L,10,0.5523809523809524,105
6375,PHX,OKC,03/06/2011,L,0.49533778,L,10,0.5523809523809524,105
8100,MIL,IND,03/22/2013,L,0.4944173,L,10,0.5523809523809524,105
15451,WAS,GSW,12/18/2009,L,0.49350023,W,10,0.5523809523809524,105
8682,CLE,BKN,03/27/2015,L,0.4960955,L,10,0.5523809523809524,105
12234,ATL,LAC,11/11/2012,L,0.49544638,L,10,0.5523809523809524,105
5992,ORL,PHI,03/02/2014,L,0.4935584,W,10,0.5523809523809524,105
5265,LAL,OKC,02/23/2012,L,0.49325633,L,10,0.5523809523809524,105
5796,SAS,CHI,02/29/2012,L,0.49458468,L,10,0.5523809523809524,105
7866,PHX,LAC,03/20/2011,L,0.49546075,W,10,0.5523809523809524,105
5151,LAL,DAL,02/22/2012,L,0.49648923,W,10,0.5523809523809524,105
13482,MIA,GSW,11/25/2014,L,0.49411747,L,10,0.5523809523809524,105
15517,SAC,ATL,12/18/2013,L,0.494805,L,10,0.5523809523809524,105
1865,GSW,NOP,01/18/2014,L,0.4964478,W,10,0.5523809523809524,105
3753,LAC,MIA,02/05/2014,L,0.4940954,L,10,0.5523809523809524,105
6472,BOS,WAS,03/07/2010,L,0.49409303,W,10,0.5523809523809524,105
8977,LAL,SAC,03/30/2013,L,0.49461272,W,10,0.5523809523809524,105
14746,MIA,GSW,12/10/2010,L,0.49587405,W,10,0.5523809523809524,105
3299,LAC,UTA,02/01/2012,L,0.49626553,W,10,0.5523809523809524,105
14679,ORL,POR,12/09/2010,L,0.4942911,L,10,0.5523809523809524,105
3496,PHI,CHI,02/03/2010,L,0.49457535,W,10,0.5523809523809524,105
15751,NJN,MEM,12/21/2010,L,0.49328223,W,10,0.5523809523809524,105
7130,LAL,MEM,03/13/2012,L,0.49611,W,10,0.5523809523809524,105
2601,UTA,WAS,01/25/2014,L,0.49555185,W,10,0.5523809523809524,105
3097,NOH,MIA,01/30/2012,L,0.49497786,L,10,0.5523809523809524,105
15625,TOR,DET,12/19/2014,L,0.49414474,W,10,0.5523809523809524,105
14714,SAS,UTA,12/09/2014,L,0.49587795,L,10,0.5523809523809524,105
275,LAC,DAL,01/03/2014,L,0.49617934,W,10,0.5523809523809524,105
4816,CLE,CHA,02/19/2010,L,0.49419534,L,10,0.5523809523809524,105
1052,ORL,SAS,01/11/2009,L,0.4953042,W,10,0.5523809523809524,105
14675,PHI,BOS,12/09/2010,L,0.49639583,L,10,0.5523809523809524,105
10430,BOS,CHI,04/13/2010,L,0.49484935,L,10,0.5523809523809524,105
3757,NYK,POR,02/05/2014,L,0.49448764,L,10,0.5523809523809524,105
11663,LAL,TOR,11/05/2010,L,0.49443164,W,10,0.5523809523809524,105
222,CHI,MIN,01/03/2009,L,0.49624163,L,10,0.5523809523809524,105
637,IND,SAS,01/07/2011,L,0.49617907,L,10,0.5523809523809524,105
5101,ATL,UTA,02/22/2010,L,0.49433234,W,10,0.5523809523809524,105
10495,MIN,PHX,04/13/2013,L,0.4952992,W,10,0.5523809523809524,105
250,MIN,BOS,01/03/2011,L,0.49537003,L,10,0.5523809523809524,105
15706,TOR,DAL,12/20/2013,L,0.4936916,W,10,0.5523809523809524,105
8257,CHA,CHI,03/23/2015,L,0.49506742,L,10,0.5523809523809524,105
3967,LAL,PHI,02/07/2014,L,0.49573767,W,10,0.5523809523809524,105
10580,NJN,BOS,04/14/2012,L,0.4951274,L,10,0.5523809523809524,105
4258,POR,NOH,02/10/2012,L,0.4957736,W,10,0.5523809523809524,105
9206,OKC,DAL,04/01/2015,L,0.49387822,L,10,0.5523809523809524,105
2072,CHI,LAL,01/20/2014,L,0.49400866,W,10,0.5523809523809524,105
10268,POR,UTA,04/11/2014,L,0.4935805,W,10,0.5523809523809524,105
15784,PHX,DAL,12/21/2013,L,0.49494392,W,10,0.5523809523809524,105
976,SAS,MIL,01/10/2012,L,0.4959555,L,10,0.5523809523809524,105
16303,ATL,MIL,12/27/2014,L,0.49356776,W,10,0.5523809523809524,105
6611,HOU,GSW,03/08/2013,L,0.4963625,W,10,0.5523809523809524,105
9379,IND,NYK,04/03/2012,L,0.49479643,W,10,0.5523809523809524,105
14806,ORL,WAS,12/10/2014,L,0.4939012,L,10,0.5523809523809524,105
16173,LAL,DEN,12/26/2012,L,0.4959737,L,10,0.5523809523809524,105
8965,BKN,UTA,03/30/2013,L,0.4957943,L,10,0.5523809523809524,105
6637,BKN,UTA,03/08/2015,L,0.49463764,L,10,0.5523809523809524,105
6113,MEM,UTA,03/03/2015,L,0.49490458,L,10,0.5523809523809524,105
6870,NOH,WAS,03/11/2009,L,0.49649456,W,10,0.5523809523809524,105
6641,DAL,LAL,03/08/2015,L,0.49647507,W,10,0.5523809523809524,105
13722,MIL,NYK,11/28/2012,L,0.49371448,L,10,0.5523809523809524,105
7587,SAC,LAL,03/17/2013,L,0.495634,L,10,0.5523809523809524,105
13103,MIL,MIA,11/21/2012,L,0.49394757,L,10,0.5523809523809524,105
12638,CHA,ORL,11/16/2009,L,0.49369162,L,10,0.5523809523809524,105
8850,LAC,SAS,03/29/2013,L,0.49365264,L,10,0.5523809523809524,105
1901,CLE,LAL,01/19/2009,L,0.49498302,L,10,0.5523809523809524,105
10425,MEM,PHX,04/13/2009,L,0.4955352,L,10,0.5523809523809524,105
4699,MEM,UTA,02/17/2009,L,0.49409103,L,10,0.5523809523809524,105
12362,ATL,BOS,11/13/2009,L,0.49650812,W,10,0.5523809523809524,105
4329,BOS,NOH,02/11/2009,L,0.49411803,W,10,0.5523809523809524,105
10537,MIA,ATL,04/14/2009,L,0.49576935,L,10,0.5523809523809524,105
5002,DEN,MIL,02/20/2015,L,0.4943002,L,10,0.5523809523809524,105
9083,CHI,DET,03/31/2013,L,0.4951659,W,10,0.5523809523809524,105
11711,MIA,TOR,11/05/2013,L,0.4942027,W,10,0.5523809523809524,105
13669,WAS,MIL,11/27/2013,L,0.4943453,W,10,0.5523809523809524,105
5587,GSW,CHA,02/27/2009,L,0.4932029,L,10,0.5523809523809524,105
6651,CHI,MIA,03/09/2009,L,0.4943638,L,10,0.5523809523809524,105
4196,IND,SAS,02/09/2015,L,0.4962415,L,10,0.5523809523809524,105
13673,PHX,POR,11/27/2013,L,0.49620035,W,10,0.5523809523809524,105
3267,ORL,TOR,02/01/2009,L,0.49362066,W,10,0.5523809523809524,105
11798,IND,CHI,11/06/2013,L,0.49396345,W,10,0.5523809523809524,105
11311,CLE,NOH,11/01/2008,L,0.49398667,L,10,0.5523809523809524,105
2309,OKC,LAC,01/23/2009,L,0.4943185,L,10,0.5523809523809524,105
14773,HOU,SAS,12/10/2012,L,0.49476224,L,10,0.5523809523809524,105
3456,CHA,WAS,02/02/2015,L,0.49490443,W,10,0.5523809523809524,105
5931,ATL,WAS,03/02/2009,L,0.49526,W,10,0.5523809523809524,105
9392,CHA,PHI,04/03/2013,L,0.49595323,W,10,0.5523809523809524,105
5324,MIN,TOR,02/24/2009,L,0.49580643,L,10,0.5523809523809524,105
1969,LAL,PHX,01/19/2015,L,0.49592516,L,10,0.5523809523809524,105
8021,PHI,NYK,03/21/2014,L,0.4502474,L,25,0.5631067961165048,103
5075,MIA,NOP,02/21/2015,L,0.45250627,L,25,0.5631067961165048,103
16427,PHX,LAL,12/28/2014,L,0.44972318,W,25,0.5631067961165048,103
8546,WAS,PHX,03/26/2014,L,0.452154,L,25,0.5631067961165048,103
1102,LAL,UTA,01/11/2012,L,0.44988582,W,25,0.5631067961165048,103
14033,NYK,POR,12/02/2008,L,0.45311266,L,25,0.5631067961165048,103
12982,HOU,ATL,11/20/2009,L,0.45052058,L,25,0.5631067961165048,103
3764,DAL,MEM,02/05/2014,L,0.45159906,W,25,0.5631067961165048,103
8610,SAC,PHI,03/27/2011,L,0.45075655,W,25,0.5631067961165048,103
12418,BOS,CHA,11/13/2013,L,0.45289052,L,25,0.5631067961165048,103
2745,DEN,HOU,01/27/2010,L,0.45045426,W,25,0.5631067961165048,103
10061,PHI,CLE,04/10/2009,L,0.4511881,L,25,0.5631067961165048,103
13646,LAL,IND,11/27/2012,L,0.44975004,L,25,0.5631067961165048,103
14043,IND,LAL,12/02/2008,L,0.4519907,W,25,0.5631067961165048,103
10518,DAL,UTA,04/13/2015,L,0.45007595,L,25,0.5631067961165048,103
7475,UTA,MEM,03/16/2013,L,0.4525801,W,25,0.5631067961165048,103
8072,MIN,TOR,03/22/2010,L,0.45203227,L,25,0.5631067961165048,103
10486,NJN,PHI,04/13/2012,L,0.45208165,W,25,0.5631067961165048,103
8662,LAL,MIL,03/27/2014,L,0.4497113,L,25,0.5631067961165048,103
12216,ATL,NYK,11/11/2009,L,0.45311648,W,25,0.5631067961165048,103
9826,CLE,ORL,04/07/2013,L,0.45171294,W,25,0.5631067961165048,103
9089,SAC,NOP,03/31/2014,L,0.45142052,W,25,0.5631067961165048,103
15349,NOP,UTA,12/16/2014,L,0.45202607,W,25,0.5631067961165048,103
5706,PHX,SAS,02/28/2010,L,0.45160803,L,25,0.5631067961165048,103
11589,WAS,MIA,11/04/2009,L,0.45314932,L,25,0.5631067961165048,103
1223,CHI,PHX,01/12/2013,L,0.4525386,L,25,0.5631067961165048,103
496,DEN,LAL,01/05/2014,L,0.45318845,W,25,0.5631067961165048,103
9198,GSW,DAL,04/01/2014,L,0.44969085,W,25,0.5631067961165048,103
9938,UTA,SAC,04/08/2015,L,0.4516273,W,25,0.5631067961165048,103
4825,WAS,DEN,02/19/2010,L,0.45101556,W,25,0.5631067961165048,103
1188,ORL,NOH,01/12/2011,L,0.45260292,L,25,0.5631067961165048,103
5219,NYK,IND,02/23/2009,L,0.45271108,W,25,0.5631067961165048,103
7673,MEM,WAS,03/18/2012,L,0.45161965,W,25,0.5631067961165048,103
4883,SAS,POR,02/19/2014,L,0.4508605,W,25,0.5631067961165048,103
11402,MEM,SAC,11/02/2009,L,0.45219672,L,25,0.5631067961165048,103
14713,MEM,DAL,12/09/2014,L,0.44977942,W,25,0.5631067961165048,103
6244,SAC,DAL,03/05/2010,L,0.45286366,L,25,0.5631067961165048,103
